Absolute path;Relative path;Class
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0765.txt;..\dataset\good\0765.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0766.txt;..\dataset\good\0766.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0767.txt;..\dataset\good\0767.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0768.txt;..\dataset\good\0768.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0769.txt;..\dataset\good\0769.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0770.txt;..\dataset\good\0770.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0771.txt;..\dataset\good\0771.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0772.txt;..\dataset\good\0772.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0773.txt;..\dataset\good\0773.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0774.txt;..\dataset\good\0774.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0775.txt;..\dataset\good\0775.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0776.txt;..\dataset\good\0776.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0777.txt;..\dataset\good\0777.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0778.txt;..\dataset\good\0778.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0779.txt;..\dataset\good\0779.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0780.txt;..\dataset\good\0780.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0781.txt;..\dataset\good\0781.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0782.txt;..\dataset\good\0782.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0783.txt;..\dataset\good\0783.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0784.txt;..\dataset\good\0784.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0785.txt;..\dataset\good\0785.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0786.txt;..\dataset\good\0786.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0787.txt;..\dataset\good\0787.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0788.txt;..\dataset\good\0788.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0789.txt;..\dataset\good\0789.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0790.txt;..\dataset\good\0790.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0791.txt;..\dataset\good\0791.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0792.txt;..\dataset\good\0792.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0793.txt;..\dataset\good\0793.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0794.txt;..\dataset\good\0794.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0795.txt;..\dataset\good\0795.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0796.txt;..\dataset\good\0796.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0797.txt;..\dataset\good\0797.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0798.txt;..\dataset\good\0798.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0799.txt;..\dataset\good\0799.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0800.txt;..\dataset\good\0800.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0801.txt;..\dataset\good\0801.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0802.txt;..\dataset\good\0802.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0803.txt;..\dataset\good\0803.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0804.txt;..\dataset\good\0804.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0805.txt;..\dataset\good\0805.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0806.txt;..\dataset\good\0806.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0807.txt;..\dataset\good\0807.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0808.txt;..\dataset\good\0808.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0809.txt;..\dataset\good\0809.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0810.txt;..\dataset\good\0810.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0811.txt;..\dataset\good\0811.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0812.txt;..\dataset\good\0812.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0813.txt;..\dataset\good\0813.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0814.txt;..\dataset\good\0814.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0815.txt;..\dataset\good\0815.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0816.txt;..\dataset\good\0816.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0817.txt;..\dataset\good\0817.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0818.txt;..\dataset\good\0818.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0819.txt;..\dataset\good\0819.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0820.txt;..\dataset\good\0820.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0821.txt;..\dataset\good\0821.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0822.txt;..\dataset\good\0822.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0823.txt;..\dataset\good\0823.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0824.txt;..\dataset\good\0824.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0825.txt;..\dataset\good\0825.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0826.txt;..\dataset\good\0826.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0827.txt;..\dataset\good\0827.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0828.txt;..\dataset\good\0828.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0829.txt;..\dataset\good\0829.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0830.txt;..\dataset\good\0830.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0831.txt;..\dataset\good\0831.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0832.txt;..\dataset\good\0832.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0833.txt;..\dataset\good\0833.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0834.txt;..\dataset\good\0834.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0835.txt;..\dataset\good\0835.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0836.txt;..\dataset\good\0836.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0837.txt;..\dataset\good\0837.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0838.txt;..\dataset\good\0838.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0839.txt;..\dataset\good\0839.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0840.txt;..\dataset\good\0840.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0841.txt;..\dataset\good\0841.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0842.txt;..\dataset\good\0842.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0843.txt;..\dataset\good\0843.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0844.txt;..\dataset\good\0844.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0845.txt;..\dataset\good\0845.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0846.txt;..\dataset\good\0846.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0847.txt;..\dataset\good\0847.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0848.txt;..\dataset\good\0848.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0849.txt;..\dataset\good\0849.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0850.txt;..\dataset\good\0850.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0851.txt;..\dataset\good\0851.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0852.txt;..\dataset\good\0852.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0853.txt;..\dataset\good\0853.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0854.txt;..\dataset\good\0854.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0855.txt;..\dataset\good\0855.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0856.txt;..\dataset\good\0856.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0857.txt;..\dataset\good\0857.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0858.txt;..\dataset\good\0858.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0859.txt;..\dataset\good\0859.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0860.txt;..\dataset\good\0860.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0861.txt;..\dataset\good\0861.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0862.txt;..\dataset\good\0862.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0863.txt;..\dataset\good\0863.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0864.txt;..\dataset\good\0864.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0865.txt;..\dataset\good\0865.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0866.txt;..\dataset\good\0866.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0867.txt;..\dataset\good\0867.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0868.txt;..\dataset\good\0868.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0869.txt;..\dataset\good\0869.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0870.txt;..\dataset\good\0870.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0871.txt;..\dataset\good\0871.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0872.txt;..\dataset\good\0872.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0873.txt;..\dataset\good\0873.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0874.txt;..\dataset\good\0874.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0875.txt;..\dataset\good\0875.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0876.txt;..\dataset\good\0876.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0877.txt;..\dataset\good\0877.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0878.txt;..\dataset\good\0878.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0879.txt;..\dataset\good\0879.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0880.txt;..\dataset\good\0880.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0881.txt;..\dataset\good\0881.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0882.txt;..\dataset\good\0882.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0883.txt;..\dataset\good\0883.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0884.txt;..\dataset\good\0884.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0885.txt;..\dataset\good\0885.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0886.txt;..\dataset\good\0886.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0887.txt;..\dataset\good\0887.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0888.txt;..\dataset\good\0888.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0889.txt;..\dataset\good\0889.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0890.txt;..\dataset\good\0890.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0891.txt;..\dataset\good\0891.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0892.txt;..\dataset\good\0892.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0893.txt;..\dataset\good\0893.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0894.txt;..\dataset\good\0894.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0895.txt;..\dataset\good\0895.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0896.txt;..\dataset\good\0896.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0897.txt;..\dataset\good\0897.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0898.txt;..\dataset\good\0898.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0899.txt;..\dataset\good\0899.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0900.txt;..\dataset\good\0900.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0901.txt;..\dataset\good\0901.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0902.txt;..\dataset\good\0902.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0903.txt;..\dataset\good\0903.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0904.txt;..\dataset\good\0904.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0905.txt;..\dataset\good\0905.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0906.txt;..\dataset\good\0906.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0907.txt;..\dataset\good\0907.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0908.txt;..\dataset\good\0908.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0909.txt;..\dataset\good\0909.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0910.txt;..\dataset\good\0910.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0911.txt;..\dataset\good\0911.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0912.txt;..\dataset\good\0912.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0913.txt;..\dataset\good\0913.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0914.txt;..\dataset\good\0914.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0915.txt;..\dataset\good\0915.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0916.txt;..\dataset\good\0916.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0917.txt;..\dataset\good\0917.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0918.txt;..\dataset\good\0918.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0919.txt;..\dataset\good\0919.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0920.txt;..\dataset\good\0920.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0921.txt;..\dataset\good\0921.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0922.txt;..\dataset\good\0922.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0923.txt;..\dataset\good\0923.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0924.txt;..\dataset\good\0924.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0925.txt;..\dataset\good\0925.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0926.txt;..\dataset\good\0926.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0927.txt;..\dataset\good\0927.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0928.txt;..\dataset\good\0928.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0929.txt;..\dataset\good\0929.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0930.txt;..\dataset\good\0930.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0931.txt;..\dataset\good\0931.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0932.txt;..\dataset\good\0932.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0933.txt;..\dataset\good\0933.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0934.txt;..\dataset\good\0934.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0935.txt;..\dataset\good\0935.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0936.txt;..\dataset\good\0936.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0937.txt;..\dataset\good\0937.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0938.txt;..\dataset\good\0938.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0939.txt;..\dataset\good\0939.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0940.txt;..\dataset\good\0940.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0941.txt;..\dataset\good\0941.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0942.txt;..\dataset\good\0942.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0943.txt;..\dataset\good\0943.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0944.txt;..\dataset\good\0944.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0945.txt;..\dataset\good\0945.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0946.txt;..\dataset\good\0946.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0947.txt;..\dataset\good\0947.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0948.txt;..\dataset\good\0948.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0949.txt;..\dataset\good\0949.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0950.txt;..\dataset\good\0950.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0951.txt;..\dataset\good\0951.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0952.txt;..\dataset\good\0952.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0953.txt;..\dataset\good\0953.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0954.txt;..\dataset\good\0954.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0955.txt;..\dataset\good\0955.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0956.txt;..\dataset\good\0956.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0957.txt;..\dataset\good\0957.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0958.txt;..\dataset\good\0958.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0959.txt;..\dataset\good\0959.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0960.txt;..\dataset\good\0960.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0961.txt;..\dataset\good\0961.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0962.txt;..\dataset\good\0962.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0963.txt;..\dataset\good\0963.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0964.txt;..\dataset\good\0964.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0965.txt;..\dataset\good\0965.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0966.txt;..\dataset\good\0966.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0967.txt;..\dataset\good\0967.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0968.txt;..\dataset\good\0968.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0969.txt;..\dataset\good\0969.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0970.txt;..\dataset\good\0970.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0971.txt;..\dataset\good\0971.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0972.txt;..\dataset\good\0972.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0973.txt;..\dataset\good\0973.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0974.txt;..\dataset\good\0974.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0975.txt;..\dataset\good\0975.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0976.txt;..\dataset\good\0976.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0977.txt;..\dataset\good\0977.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0978.txt;..\dataset\good\0978.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0979.txt;..\dataset\good\0979.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0980.txt;..\dataset\good\0980.txt;good
